,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,created_at,category,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,optimal_stock_level,average_daily_usage,stock_status,anio,mes,dia_semana,fin_de_semana
4081,4081.0,4081.0,4081.0,4081.0,4081.0,PROD-009,2025-03-31,1,152,152,0,34,65,0.71,1,2025.0,3.0,0,0
4082,4082.0,4082.0,4082.0,4082.0,4082.0,PROD-009,2025-04-01,1,118,152,34,19,56,0.29,1,2025.0,4.0,1,0
4083,4083.0,4083.0,4083.0,4083.0,4083.0,PROD-009,2025-04-02,1,151,151,0,22,30,0.14,1,2025.0,4.0,2,0
4084,4084.0,4084.0,4084.0,4084.0,4084.0,PROD-009,2025-04-03,1,110,151,41,30,70,0.14,1,2025.0,4.0,3,0
4085,4085.0,4085.0,4085.0,4085.0,4085.0,PROD-009,2025-04-04,1,128,147,19,31,58,0.71,1,2025.0,4.0,4,0
4086,4086.0,4086.0,4086.0,4086.0,4086.0,PROD-009,2025-04-05,1,108,147,39,23,28,0.71,1,2025.0,4.0,5,1
4087,4087.0,4087.0,4087.0,4087.0,4087.0,PROD-009,2025-04-06,1,138,147,9,34,58,0.71,1,2025.0,4.0,6,1
4088,4088.0,4088.0,4088.0,4088.0,4088.0,PROD-009,2025-04-07,1,109,147,38,28,38,0.71,1,2025.0,4.0,0,0
4089,4089.0,4089.0,4089.0,4089.0,4089.0,PROD-009,2025-04-08,1,134,147,13,17,23,0.71,1,2025.0,4.0,1,0
4090,4090.0,4090.0,4090.0,4090.0,4090.0,PROD-009,2025-04-09,1,102,147,45,24,61,0.57,1,2025.0,4.0,2,0
4091,4091.0,4091.0,4091.0,4091.0,4091.0,PROD-009,2025-04-10,1,137,147,10,34,65,0.57,1,2025.0,4.0,3,0
4092,4092.0,4092.0,4092.0,4092.0,4092.0,PROD-009,2025-04-11,1,98,146,48,43,51,0.14,1,2025.0,4.0,4,0
4093,4093.0,4093.0,4093.0,4093.0,4093.0,PROD-009,2025-04-12,1,111,146,35,37,60,0.14,1,2025.0,4.0,5,1
4094,4094.0,4094.0,4094.0,4094.0,4094.0,PROD-009,2025-04-13,1,101,146,45,41,58,0.14,1,2025.0,4.0,6,1
4095,4095.0,4095.0,4095.0,4095.0,4095.0,PROD-009,2025-04-14,1,122,145,23,23,33,0.29,1,2025.0,4.0,0,0
4096,4096.0,4096.0,4096.0,4096.0,4096.0,PROD-009,2025-04-15,1,141,142,1,37,72,0.71,1,2025.0,4.0,1,0
4097,4097.0,4097.0,4097.0,4097.0,4097.0,PROD-009,2025-04-16,1,110,141,31,10,20,0.86,1,2025.0,4.0,2,0
4098,4098.0,4098.0,4098.0,4098.0,4098.0,PROD-009,2025-04-17,1,97,141,44,27,55,0.86,1,2025.0,4.0,3,0
4099,4099.0,4099.0,4099.0,4099.0,4099.0,PROD-009,2025-04-18,1,135,141,6,25,51,0.71,1,2025.0,4.0,4,0
4100,4100.0,4100.0,4100.0,4100.0,4100.0,PROD-009,2025-04-19,1,103,141,38,28,63,0.71,1,2025.0,4.0,5,1
4101,4101.0,4101.0,4101.0,4101.0,4101.0,PROD-009,2025-04-20,1,114,141,27,26,66,0.71,1,2025.0,4.0,6,1
4102,4102.0,4102.0,4102.0,4102.0,4102.0,PROD-009,2025-04-21,1,136,141,5,21,46,0.57,1,2025.0,4.0,0,0
4103,4103.0,4103.0,4103.0,4103.0,4103.0,PROD-009,2025-04-22,1,128,137,9,36,51,0.71,1,2025.0,4.0,1,0
4104,4104.0,4104.0,4104.0,4104.0,4104.0,PROD-009,2025-04-23,1,93,130,37,17,27,1.57,1,2025.0,4.0,2,0
4105,4105.0,4105.0,4105.0,4105.0,4105.0,PROD-009,2025-04-24,1,116,130,14,38,72,1.57,1,2025.0,4.0,3,0
4106,4106.0,4106.0,4106.0,4106.0,4106.0,PROD-009,2025-04-25,1,113,126,13,40,59,2.14,1,2025.0,4.0,4,0
4107,4107.0,4107.0,4107.0,4107.0,4107.0,PROD-009,2025-04-26,1,118,126,8,32,51,2.14,1,2025.0,4.0,5,1
4108,4108.0,4108.0,4108.0,4108.0,4108.0,PROD-009,2025-04-27,1,122,126,4,21,51,2.14,1,2025.0,4.0,6,1
4109,4109.0,4109.0,4109.0,4109.0,4109.0,PROD-009,2025-04-28,1,114,126,12,37,77,2.14,1,2025.0,4.0,0,0
4110,4110.0,4110.0,4110.0,4110.0,4110.0,PROD-009,2025-04-29,1,106,123,17,37,66,2.0,1,2025.0,4.0,1,0
4111,4111.0,4111.0,4111.0,4111.0,4111.0,PROD-009,2025-04-30,1,87,123,36,21,28,1.0,1,2025.0,4.0,2,0
4112,4112.0,4112.0,4112.0,4112.0,4112.0,PROD-009,2025-05-01,1,101,123,22,15,35,1.0,1,2025.0,5.0,3,0
4113,4113.0,4113.0,4113.0,4113.0,4113.0,PROD-009,2025-05-02,1,113,123,10,21,30,0.43,1,2025.0,5.0,4,0
4114,4114.0,4114.0,4114.0,4114.0,4114.0,PROD-009,2025-05-03,1,103,111,8,31,62,2.14,1,2025.0,5.0,5,1
4115,4115.0,4115.0,4115.0,4115.0,4115.0,PROD-009,2025-05-04,1,109,111,2,35,42,2.14,1,2025.0,5.0,6,1
4116,4116.0,4116.0,4116.0,4116.0,4116.0,PROD-009,2025-05-05,1,75,111,36,37,75,2.14,1,2025.0,5.0,0,0
4117,4117.0,4117.0,4117.0,4117.0,4117.0,PROD-009,2025-05-06,1,95,111,16,32,70,1.71,1,2025.0,5.0,1,0
4118,4118.0,4118.0,4118.0,4118.0,4118.0,PROD-009,2025-05-07,1,109,111,2,23,60,1.71,1,2025.0,5.0,2,0
4119,4119.0,4119.0,4119.0,4119.0,4119.0,PROD-009,2025-05-08,1,106,109,3,30,69,2.0,1,2025.0,5.0,3,0
4120,4120.0,4120.0,4120.0,4120.0,4120.0,PROD-009,2025-05-09,1,96,109,13,32,59,2.0,1,2025.0,5.0,4,0
4121,4121.0,4121.0,4121.0,4121.0,4121.0,PROD-009,2025-05-10,1,79,109,30,26,32,0.29,1,2025.0,5.0,5,1
4122,4122.0,4122.0,4122.0,4122.0,4122.0,PROD-009,2025-05-11,1,105,109,4,34,44,0.29,1,2025.0,5.0,6,1
4123,4123.0,4123.0,4123.0,4123.0,4123.0,PROD-009,2025-05-12,1,78,108,30,28,35,0.43,1,2025.0,5.0,0,0
4124,4124.0,4124.0,4124.0,4124.0,4124.0,PROD-009,2025-05-13,1,77,108,31,33,61,0.43,1,2025.0,5.0,1,0
4125,4125.0,4125.0,4125.0,4125.0,4125.0,PROD-009,2025-05-14,1,85,108,23,28,56,0.43,1,2025.0,5.0,2,0
4126,4126.0,4126.0,4126.0,4126.0,4126.0,PROD-009,2025-05-15,1,75,108,33,33,73,0.14,1,2025.0,5.0,3,0
4127,4127.0,4127.0,4127.0,4127.0,4127.0,PROD-009,2025-05-16,1,70,105,35,21,38,0.57,1,2025.0,5.0,4,0
4128,4128.0,4128.0,4128.0,4128.0,4128.0,PROD-009,2025-05-17,1,76,98,22,31,41,1.57,1,2025.0,5.0,5,1
4129,4129.0,4129.0,4129.0,4129.0,4129.0,PROD-009,2025-05-18,1,74,98,24,32,42,1.57,1,2025.0,5.0,6,1
4130,4130.0,4130.0,4130.0,4130.0,4130.0,PROD-009,2025-05-19,1,86,95,9,44,55,1.86,1,2025.0,5.0,0,0
4131,4131.0,4131.0,4131.0,4131.0,4131.0,PROD-009,2025-05-20,1,67,95,28,32,60,1.86,1,2025.0,5.0,1,0
4132,4132.0,4132.0,4132.0,4132.0,4132.0,PROD-009,2025-05-21,1,78,94,16,29,47,2.0,1,2025.0,5.0,2,0
4133,4133.0,4133.0,4133.0,4133.0,4133.0,PROD-009,2025-05-22,1,74,91,17,20,36,2.43,1,2025.0,5.0,3,0
4134,4134.0,4134.0,4134.0,4134.0,4134.0,PROD-009,2025-05-23,1,91,91,0,33,40,2.0,1,2025.0,5.0,4,0
4135,4135.0,4135.0,4135.0,4135.0,4135.0,PROD-009,2025-05-24,1,79,91,12,41,56,1.0,1,2025.0,5.0,5,1
4136,4136.0,4136.0,4136.0,4136.0,4136.0,PROD-009,2025-05-25,1,74,86,12,17,47,1.71,1,2025.0,5.0,6,1
4137,4137.0,4137.0,4137.0,4137.0,4137.0,PROD-009,2025-05-26,1,83,86,3,12,35,1.29,1,2025.0,5.0,0,0
4138,4138.0,4138.0,4138.0,4138.0,4138.0,PROD-009,2025-05-27,1,84,86,2,34,42,1.29,1,2025.0,5.0,1,0
4139,4139.0,4139.0,4139.0,4139.0,4139.0,PROD-009,2025-05-28,1,64,86,22,38,45,1.14,1,2025.0,5.0,2,0
4140,4140.0,4140.0,4140.0,4140.0,4140.0,PROD-009,2025-05-29,1,58,86,28,31,48,0.71,1,2025.0,5.0,3,0
4141,4141.0,4141.0,4141.0,4141.0,4141.0,PROD-009,2025-05-30,1,80,85,5,23,43,0.86,1,2025.0,5.0,4,0
4142,4142.0,4142.0,4142.0,4142.0,4142.0,PROD-009,2025-05-31,1,57,85,28,26,44,0.86,1,2025.0,5.0,5,1
4143,4143.0,4143.0,4143.0,4143.0,4143.0,PROD-009,2025-06-01,1,72,85,13,44,76,0.14,1,2025.0,6.0,6,1
4144,4144.0,4144.0,4144.0,4144.0,4144.0,PROD-009,2025-06-02,1,60,85,25,22,42,0.14,1,2025.0,6.0,0,0
4145,4145.0,4145.0,4145.0,4145.0,4145.0,PROD-009,2025-06-03,1,62,85,23,38,74,0.14,1,2025.0,6.0,1,0
4146,4146.0,4146.0,4146.0,4146.0,4146.0,PROD-009,2025-06-04,1,81,85,4,31,38,0.14,1,2025.0,6.0,2,0
4147,4147.0,4147.0,4147.0,4147.0,4147.0,PROD-009,2025-06-05,1,62,85,23,39,55,0.14,1,2025.0,6.0,3,0
4148,4148.0,4148.0,4148.0,4148.0,4148.0,PROD-009,2025-06-06,1,84,85,1,35,40,0.0,1,2025.0,6.0,4,0
4149,4149.0,4149.0,4149.0,4149.0,4149.0,PROD-009,2025-06-07,1,65,85,20,37,57,0.0,1,2025.0,6.0,5,1
4150,4150.0,4150.0,4150.0,4150.0,4150.0,PROD-009,2025-06-08,1,78,85,7,29,68,0.0,1,2025.0,6.0,6,1
4151,4151.0,4151.0,4151.0,4151.0,4151.0,PROD-009,2025-06-09,1,84,85,1,21,61,0.0,1,2025.0,6.0,0,0
4152,4152.0,4152.0,4152.0,4152.0,4152.0,PROD-009,2025-06-10,1,73,85,12,33,66,0.0,1,2025.0,6.0,1,0
4153,4153.0,4153.0,4153.0,4153.0,4153.0,PROD-009,2025-06-11,1,61,79,18,47,85,0.86,1,2025.0,6.0,2,0
4154,4154.0,4154.0,4154.0,4154.0,4154.0,PROD-009,2025-06-12,1,53,79,26,35,50,0.86,1,2025.0,6.0,3,0
4155,4155.0,4155.0,4155.0,4155.0,4155.0,PROD-009,2025-06-13,1,68,79,11,39,48,0.86,1,2025.0,6.0,4,0
4156,4156.0,4156.0,4156.0,4156.0,4156.0,PROD-009,2025-06-14,1,77,79,2,20,60,0.86,1,2025.0,6.0,5,1
4157,4157.0,4157.0,4157.0,4157.0,4157.0,PROD-009,2025-06-15,1,66,79,13,26,65,0.86,1,2025.0,6.0,6,1
4158,4158.0,4158.0,4158.0,4158.0,4158.0,PROD-009,2025-06-16,1,66,76,10,29,47,1.29,1,2025.0,6.0,0,0
4159,4159.0,4159.0,4159.0,4159.0,4159.0,PROD-009,2025-06-17,1,61,76,15,19,57,1.29,1,2025.0,6.0,1,0
4160,4160.0,4160.0,4160.0,4160.0,4160.0,PROD-009,2025-06-18,1,55,76,21,46,70,0.43,1,2025.0,6.0,2,0
4161,4161.0,4161.0,4161.0,4161.0,4161.0,PROD-009,2025-06-19,1,74,76,2,38,61,0.43,1,2025.0,6.0,3,0
4162,4162.0,4162.0,4162.0,4162.0,4162.0,PROD-009,2025-06-20,1,71,76,5,14,47,0.43,1,2025.0,6.0,4,0
4163,4163.0,4163.0,4163.0,4163.0,4163.0,PROD-009,2025-06-21,1,73,76,3,35,73,0.43,1,2025.0,6.0,5,1
4164,4164.0,4164.0,4164.0,4164.0,4164.0,PROD-009,2025-06-22,1,73,76,3,23,34,0.43,1,2025.0,6.0,6,1
4165,4165.0,4165.0,4165.0,4165.0,4165.0,PROD-009,2025-06-23,1,59,76,17,33,64,0.0,1,2025.0,6.0,0,0
4166,4166.0,4166.0,4166.0,4166.0,4166.0,PROD-009,2025-06-24,1,63,76,13,21,54,0.0,1,2025.0,6.0,1,0
4167,4167.0,4167.0,4167.0,4167.0,4167.0,PROD-009,2025-06-25,1,75,76,1,20,52,0.0,1,2025.0,6.0,2,0
4168,4168.0,4168.0,4168.0,4168.0,4168.0,PROD-009,2025-06-26,1,56,76,20,36,66,0.0,1,2025.0,6.0,3,0
4169,4169.0,4169.0,4169.0,4169.0,4169.0,PROD-009,2025-06-27,1,74,76,2,20,40,0.0,1,2025.0,6.0,4,0
4170,4170.0,4170.0,4170.0,4170.0,4170.0,PROD-009,2025-06-28,1,59,76,17,17,39,0.0,1,2025.0,6.0,5,1
4171,4171.0,4171.0,4171.0,4171.0,4171.0,PROD-009,2025-06-29,1,71,73,2,15,28,0.43,1,2025.0,6.0,6,1
4172,4172.0,4172.0,4172.0,4172.0,4172.0,PROD-009,2025-06-30,1,70,73,3,45,50,0.43,1,2025.0,6.0,0,0
4173,4173.0,4173.0,4173.0,4173.0,4173.0,PROD-009,2025-07-01,1,52,73,21,26,65,0.43,1,2025.0,7.0,1,0
4174,4174.0,4174.0,4174.0,4174.0,4174.0,PROD-009,2025-07-02,1,48,71,23,11,30,0.71,1,2025.0,7.0,2,0
4175,4175.0,4175.0,4175.0,4175.0,4175.0,PROD-009,2025-07-03,1,65,69,4,50,74,1.0,1,2025.0,7.0,3,0
4176,4176.0,4176.0,4176.0,4176.0,4176.0,PROD-009,2025-07-04,1,48,69,21,25,62,1.0,1,2025.0,7.0,4,0
4177,4177.0,4177.0,4177.0,4177.0,4177.0,PROD-009,2025-07-05,1,47,69,22,22,32,1.0,1,2025.0,7.0,5,1
4178,4178.0,4178.0,4178.0,4178.0,4178.0,PROD-009,2025-07-06,1,49,69,20,21,37,0.57,1,2025.0,7.0,6,1
4179,4179.0,4179.0,4179.0,4179.0,4179.0,PROD-009,2025-07-07,1,62,69,7,31,54,0.57,1,2025.0,7.0,0,0
4180,4180.0,4180.0,4180.0,4180.0,4180.0,PROD-009,2025-07-08,1,48,69,21,30,46,0.57,1,2025.0,7.0,1,0
4181,4181.0,4181.0,4181.0,4181.0,4181.0,PROD-009,2025-07-09,1,48,67,19,22,52,0.57,1,2025.0,7.0,2,0
4182,4182.0,4182.0,4182.0,4182.0,4182.0,PROD-009,2025-07-10,1,48,67,19,42,74,0.29,1,2025.0,7.0,3,0
4183,4183.0,4183.0,4183.0,4183.0,4183.0,PROD-009,2025-07-11,1,60,67,7,50,73,0.29,1,2025.0,7.0,4,0
4184,4184.0,4184.0,4184.0,4184.0,4184.0,PROD-009,2025-07-12,1,61,67,6,44,79,0.29,1,2025.0,7.0,5,1
4185,4185.0,4185.0,4185.0,4185.0,4185.0,PROD-009,2025-07-13,1,66,67,1,28,50,0.29,1,2025.0,7.0,6,1
4186,4186.0,4186.0,4186.0,4186.0,4186.0,PROD-009,2025-07-14,1,62,67,5,25,39,0.29,1,2025.0,7.0,0,0
4187,4187.0,4187.0,4187.0,4187.0,4187.0,PROD-009,2025-07-15,1,57,67,10,28,59,0.29,1,2025.0,7.0,1,0
4188,4188.0,4188.0,4188.0,4188.0,4188.0,PROD-009,2025-07-16,1,56,67,11,32,56,0.0,1,2025.0,7.0,2,0
4189,4189.0,4189.0,4189.0,4189.0,4189.0,PROD-009,2025-07-17,1,49,67,18,37,59,0.0,1,2025.0,7.0,3,0
4190,4190.0,4190.0,4190.0,4190.0,4190.0,PROD-009,2025-07-18,1,51,67,16,21,27,0.0,1,2025.0,7.0,4,0
4191,4191.0,4191.0,4191.0,4191.0,4191.0,PROD-009,2025-07-19,1,52,67,15,26,47,0.0,1,2025.0,7.0,5,1
4192,4192.0,4192.0,4192.0,4192.0,4192.0,PROD-009,2025-07-20,1,49,67,18,24,58,0.0,1,2025.0,7.0,6,1
4193,4193.0,4193.0,4193.0,4193.0,4193.0,PROD-009,2025-07-21,1,63,67,4,22,62,0.0,1,2025.0,7.0,0,0
4194,4194.0,4194.0,4194.0,4194.0,4194.0,PROD-009,2025-07-22,1,66,67,1,22,39,0.0,1,2025.0,7.0,1,0
4195,4195.0,4195.0,4195.0,4195.0,4195.0,PROD-009,2025-07-23,1,54,67,13,43,58,0.0,1,2025.0,7.0,2,0
4196,4196.0,4196.0,4196.0,4196.0,4196.0,PROD-009,2025-07-24,1,59,63,4,46,82,0.57,1,2025.0,7.0,3,0
4197,4197.0,4197.0,4197.0,4197.0,4197.0,PROD-009,2025-07-25,1,56,63,7,37,69,0.57,1,2025.0,7.0,4,0
4198,4198.0,4198.0,4198.0,4198.0,4198.0,PROD-009,2025-07-26,1,60,63,3,40,71,0.57,1,2025.0,7.0,5,1
4199,4199.0,4199.0,4199.0,4199.0,4199.0,PROD-009,2025-07-27,1,54,63,9,19,39,0.57,1,2025.0,7.0,6,1
4200,4200.0,4200.0,4200.0,4200.0,4200.0,PROD-009,2025-07-28,1,42,63,21,45,78,0.57,1,2025.0,7.0,0,0
4201,4201.0,4201.0,4201.0,4201.0,4201.0,PROD-009,2025-07-29,1,52,62,10,13,38,0.71,1,2025.0,7.0,1,0
4202,4202.0,4202.0,4202.0,4202.0,4202.0,PROD-009,2025-07-30,1,43,62,19,42,80,0.71,1,2025.0,7.0,2,0
4203,4203.0,4203.0,4203.0,4203.0,4203.0,PROD-009,2025-07-31,1,49,62,13,26,36,0.14,1,2025.0,7.0,3,0
4204,4204.0,4204.0,4204.0,4204.0,4204.0,PROD-009,2025-08-01,1,45,62,17,30,70,0.14,1,2025.0,8.0,4,0
4205,4205.0,4205.0,4205.0,4205.0,4205.0,PROD-009,2025-08-02,1,46,62,16,18,53,0.14,1,2025.0,8.0,5,1
4206,4206.0,4206.0,4206.0,4206.0,4206.0,PROD-009,2025-08-03,1,38,57,19,22,55,0.86,1,2025.0,8.0,6,1
4207,4207.0,4207.0,4207.0,4207.0,4207.0,PROD-009,2025-08-04,1,51,54,3,32,56,1.29,1,2025.0,8.0,0,0
4208,4208.0,4208.0,4208.0,4208.0,4208.0,PROD-009,2025-08-05,1,53,53,0,35,57,1.29,1,2025.0,8.0,1,0
4209,4209.0,4209.0,4209.0,4209.0,4209.0,PROD-009,2025-08-06,1,41,53,12,40,55,1.29,1,2025.0,8.0,2,0
4210,4210.0,4210.0,4210.0,4210.0,4210.0,PROD-009,2025-08-07,1,43,46,3,39,63,2.29,1,2025.0,8.0,3,0
4211,4211.0,4211.0,4211.0,4211.0,4211.0,PROD-009,2025-08-08,1,105,141,36,25,54,15.86,1,2025.0,8.0,4,0
4212,4212.0,4212.0,4212.0,4212.0,4212.0,PROD-009,2025-08-09,1,113,138,25,42,80,16.29,1,2025.0,8.0,5,1
4213,4213.0,4213.0,4213.0,4213.0,4213.0,PROD-009,2025-08-10,1,103,138,35,38,71,15.57,1,2025.0,8.0,6,1
4214,4214.0,4214.0,4214.0,4214.0,4214.0,PROD-009,2025-08-11,1,135,138,3,30,40,15.14,1,2025.0,8.0,0,0
4215,4215.0,4215.0,4215.0,4215.0,4215.0,PROD-009,2025-08-12,1,120,138,18,39,63,15.0,1,2025.0,8.0,1,0
4216,4216.0,4216.0,4216.0,4216.0,4216.0,PROD-009,2025-08-13,1,116,138,22,12,33,15.0,1,2025.0,8.0,2,0
4217,4217.0,4217.0,4217.0,4217.0,4217.0,PROD-009,2025-08-14,1,137,138,1,15,44,14.0,1,2025.0,8.0,3,0
4218,4218.0,4218.0,4218.0,4218.0,4218.0,PROD-009,2025-08-15,1,116,138,22,15,33,0.43,1,2025.0,8.0,4,0
4219,4219.0,4219.0,4219.0,4219.0,4219.0,PROD-009,2025-08-16,1,128,138,10,39,65,0.0,1,2025.0,8.0,5,1
4220,4220.0,4220.0,4220.0,4220.0,4220.0,PROD-009,2025-08-17,1,126,131,5,18,38,1.0,1,2025.0,8.0,6,1
4221,4221.0,4221.0,4221.0,4221.0,4221.0,PROD-009,2025-08-18,1,127,131,4,45,55,1.0,1,2025.0,8.0,0,0
4222,4222.0,4222.0,4222.0,4222.0,4222.0,PROD-009,2025-08-19,1,117,126,9,19,44,1.71,1,2025.0,8.0,1,0
4223,4223.0,4223.0,4223.0,4223.0,4223.0,PROD-009,2025-08-20,1,119,122,3,41,67,2.29,1,2025.0,8.0,2,0
4224,4224.0,4224.0,4224.0,4224.0,4224.0,PROD-009,2025-08-21,1,109,122,13,33,65,2.29,1,2025.0,8.0,3,0
4225,4225.0,4225.0,4225.0,4225.0,4225.0,PROD-009,2025-08-22,1,95,122,27,23,53,2.29,1,2025.0,8.0,4,0
4226,4226.0,4226.0,4226.0,4226.0,4226.0,PROD-009,2025-08-23,1,122,122,0,23,47,2.29,1,2025.0,8.0,5,1
4227,4227.0,4227.0,4227.0,4227.0,4227.0,PROD-009,2025-08-24,1,89,122,33,34,48,1.29,1,2025.0,8.0,6,1
4228,4228.0,4228.0,4228.0,4228.0,4228.0,PROD-009,2025-08-25,1,115,122,7,33,50,1.29,1,2025.0,8.0,0,0
4229,4229.0,4229.0,4229.0,4229.0,4229.0,PROD-009,2025-08-26,1,95,120,25,37,59,0.86,1,2025.0,8.0,1,0
4230,4230.0,4230.0,4230.0,4230.0,4230.0,PROD-009,2025-08-27,1,100,117,17,40,45,0.71,1,2025.0,8.0,2,0
4231,4231.0,4231.0,4231.0,4231.0,4231.0,PROD-009,2025-08-28,1,111,117,6,34,48,0.71,1,2025.0,8.0,3,0
4232,4232.0,4232.0,4232.0,4232.0,4232.0,PROD-009,2025-08-29,1,79,114,35,24,53,1.14,1,2025.0,8.0,4,0
4233,4233.0,4233.0,4233.0,4233.0,4233.0,PROD-009,2025-08-30,1,114,114,0,39,44,1.14,1,2025.0,8.0,5,1
4234,4234.0,4234.0,4234.0,4234.0,4234.0,PROD-009,2025-08-31,1,91,107,16,39,79,2.14,1,2025.0,8.0,6,1
4235,4235.0,4235.0,4235.0,4235.0,4235.0,PROD-009,2025-09-01,1,91,107,16,42,71,2.14,1,2025.0,9.0,0,0
4236,4236.0,4236.0,4236.0,4236.0,4236.0,PROD-009,2025-09-02,1,81,107,26,45,67,1.86,1,2025.0,9.0,1,0
4237,4237.0,4237.0,4237.0,4237.0,4237.0,PROD-009,2025-09-03,1,105,107,2,35,64,1.43,1,2025.0,9.0,2,0
4238,4238.0,4238.0,4238.0,4238.0,4238.0,PROD-009,2025-09-04,1,68,102,34,27,56,2.14,1,2025.0,9.0,3,0
4239,4239.0,4239.0,4239.0,4239.0,4239.0,PROD-009,2025-09-05,1,98,102,4,42,73,1.71,1,2025.0,9.0,4,0
4240,4240.0,4240.0,4240.0,4240.0,4240.0,PROD-009,2025-09-06,1,71,102,31,23,61,1.71,1,2025.0,9.0,5,1
4241,4241.0,4241.0,4241.0,4241.0,4241.0,PROD-009,2025-09-07,1,96,102,6,45,54,0.71,1,2025.0,9.0,6,1
4242,4242.0,4242.0,4242.0,4242.0,4242.0,PROD-009,2025-09-08,1,86,102,16,14,26,0.71,1,2025.0,9.0,0,0
4243,4243.0,4243.0,4243.0,4243.0,4243.0,PROD-009,2025-09-09,1,100,102,2,34,73,0.71,1,2025.0,9.0,1,0
4244,4244.0,4244.0,4244.0,4244.0,4244.0,PROD-009,2025-09-10,1,87,102,15,38,54,0.71,1,2025.0,9.0,2,0
4245,4245.0,4245.0,4245.0,4245.0,4245.0,PROD-009,2025-09-11,1,85,102,17,37,50,0.0,1,2025.0,9.0,3,0
4246,4246.0,4246.0,4246.0,4246.0,4246.0,PROD-009,2025-09-12,1,70,97,27,29,43,0.71,1,2025.0,9.0,4,0
4247,4247.0,4247.0,4247.0,4247.0,4247.0,PROD-009,2025-09-13,1,77,97,20,12,32,0.71,1,2025.0,9.0,5,1
4248,4248.0,4248.0,4248.0,4248.0,4248.0,PROD-009,2025-09-14,1,79,95,16,38,51,1.0,1,2025.0,9.0,6,1
4249,4249.0,4249.0,4249.0,4249.0,4249.0,PROD-009,2025-09-15,1,78,95,17,34,56,1.0,1,2025.0,9.0,0,0
4250,4250.0,4250.0,4250.0,4250.0,4250.0,PROD-009,2025-09-16,1,73,95,22,23,52,1.0,1,2025.0,9.0,1,0
4251,4251.0,4251.0,4251.0,4251.0,4251.0,PROD-009,2025-09-17,1,94,95,1,26,66,1.0,1,2025.0,9.0,2,0
4252,4252.0,4252.0,4252.0,4252.0,4252.0,PROD-009,2025-09-18,1,70,95,25,33,69,1.0,1,2025.0,9.0,3,0
4253,4253.0,4253.0,4253.0,4253.0,4253.0,PROD-009,2025-09-19,1,95,95,0,49,62,0.29,1,2025.0,9.0,4,0
4254,4254.0,4254.0,4254.0,4254.0,4254.0,PROD-009,2025-09-20,1,74,95,21,20,36,0.29,1,2025.0,9.0,5,1
4255,4255.0,4255.0,4255.0,4255.0,4255.0,PROD-009,2025-09-21,1,93,95,2,22,30,0.0,1,2025.0,9.0,6,1
4256,4256.0,4256.0,4256.0,4256.0,4256.0,PROD-009,2025-09-22,1,69,95,26,35,54,0.0,1,2025.0,9.0,0,0
4257,4257.0,4257.0,4257.0,4257.0,4257.0,PROD-009,2025-09-23,1,87,95,8,36,70,0.0,1,2025.0,9.0,1,0
4258,4258.0,4258.0,4258.0,4258.0,4258.0,PROD-009,2025-09-24,1,66,95,29,34,52,0.0,1,2025.0,9.0,2,0
4259,4259.0,4259.0,4259.0,4259.0,4259.0,PROD-009,2025-09-25,1,83,91,8,14,33,0.57,1,2025.0,9.0,3,0
4260,4260.0,4260.0,4260.0,4260.0,4260.0,PROD-009,2025-09-26,1,81,91,10,32,68,0.57,1,2025.0,9.0,4,0
4261,4261.0,4261.0,4261.0,4261.0,4261.0,PROD-009,2025-09-27,1,79,91,12,37,77,0.57,1,2025.0,9.0,5,1
4262,4262.0,4262.0,4262.0,4262.0,4262.0,PROD-009,2025-09-28,1,78,91,13,29,51,0.57,1,2025.0,9.0,6,1
4263,4263.0,4263.0,4263.0,4263.0,4263.0,PROD-009,2025-09-29,1,61,80,19,30,38,2.14,1,2025.0,9.0,0,0
4264,4264.0,4264.0,4264.0,4264.0,4264.0,PROD-009,2025-09-30,1,63,80,17,30,59,2.14,1,2025.0,9.0,1,0
4265,4265.0,4265.0,4265.0,4265.0,4265.0,PROD-009,2025-10-01,1,73,80,7,36,45,2.14,1,2025.0,10.0,2,0
4266,4266.0,4266.0,4266.0,4266.0,4266.0,PROD-009,2025-10-02,1,59,80,21,27,45,1.57,1,2025.0,10.0,3,0
4267,4267.0,4267.0,4267.0,4267.0,4267.0,PROD-009,2025-10-03,1,61,80,19,35,72,1.57,1,2025.0,10.0,4,0
4268,4268.0,4268.0,4268.0,4268.0,4268.0,PROD-009,2025-10-04,1,60,80,20,14,45,1.57,1,2025.0,10.0,5,1
4269,4269.0,4269.0,4269.0,4269.0,4269.0,PROD-009,2025-10-05,1,60,77,17,34,70,2.0,1,2025.0,10.0,6,1
4270,4270.0,4270.0,4270.0,4270.0,4270.0,PROD-009,2025-10-06,1,61,72,11,27,51,1.14,1,2025.0,10.0,0,0
4271,4271.0,4271.0,4271.0,4271.0,4271.0,PROD-009,2025-10-07,1,54,72,18,32,70,1.14,1,2025.0,10.0,1,0
4272,4272.0,4272.0,4272.0,4272.0,4272.0,PROD-009,2025-10-08,1,47,67,20,26,51,1.86,1,2025.0,10.0,2,0
